modelo,execucao,pergunta_id,pergunta,resposta,real_time_sec,gpu_percent,vram_kb
mistral_v0.1,3,35,What is the capital city of Germany?,The capital city of Germany is Berlin.,2.1666440963745117,34,5316608
mistral_v0.1,3,36,What organ is responsible for breathing in humans?,The lungs are the primary organs responsible for breathing in humans.,2.9981589317321777,37,5316608
mistral_v0.1,3,37,What is the primary color made by mixing blue and yellow?,Green.,1.299415111541748,41,5316608
mistral_v0.1,3,38,What is the capital city of Spain?,Madrid,0.7909882068634033,36,5315584
mistral_v0.1,3,39,How many degrees are in a right angle?,There are 90 degrees in a right angle.,2.7036521434783936,36,5315584
mistral_v0.1,3,40,What metal is liquid at room temperature?,Mercury is the only metal that is liquid at room temperature.,3.015899896621704,37,5316608
mistral_v0.1,3,41,What is the largest desert in the world?,The largest desert in the world is the Antarctic Desert.,3.2584316730499268,43,5316608
mistral_v0.1,3,42,What is the capital city of the United Kingdom?,The capital city of the United Kingdom is London.,2.439192533493042,34,5316608
mistral_v0.1,3,43,What is the main ingredient in bread?,The main ingredient in bread is flour.,2.3062117099761963,31,5316608
mistral_v0.1,3,44,What is the chemical symbol for sodium?,The chemical symbol for sodium is Na.,2.315925121307373,23,5316608
mistral_v0.1,3,45,What planet is known for its rings?,Saturn,1.0527806282043457,40,5315584
mistral_v0.1,3,46,How many minutes are in one hour?,There are 60 minutes in one hour.,2.5709786415100098,39,5316608
mistral_v0.1,3,47,What is the capital city of Australia?,Canberra,1.3380510807037354,39,5316608
mistral_v0.1,3,48,What sense is associated with the eyes?,The sense associated with the eyes is vision.,2.3202273845672607,24,5316608
mistral_v0.1,3,49,What is the chemical symbol for carbon?,The chemical symbol for carbon is C.,2.1523115634918213,39,5316608
mistral_v0.1,3,50,What is the largest continent by land area?,Asia,0.9172313213348389,24,5315584
mistral_v0.1,3,51,What is the capital city of Russia?,The capital city of Russia is Moscow.,2.026515245437622,37,5315584
mistral_v0.1,3,52,What is the main gas found in Earth's atmosphere?,The main gas found in Earth's atmosphere is nitrogen (N2)  which makes up about 78% of the total volume.,5.745794296264648,28,5316608
mistral_v0.1,3,53,How many strings does a standard violin have?,A standard violin has four strings.,2.2824699878692627,43,5316608
mistral_v0.1,3,54,What is the capital city of Argentina?,The capital city of Argentina is Buenos Aires.,2.306748628616333,32,5316608
mistral_v0.1,3,55,What vitamin is produced when skin is exposed to sunlight?,Vitamin D,1.4489259719848633,41,5316608
mistral_v0.1,3,56,What is the chemical symbol for potassium?,The chemical symbol for potassium is K.,2.422400712966919,37,5315584
mistral_v0.1,3,57,What is the capital city of South Korea?,The capital city of South Korea is Seoul.,2.463998317718506,37,5316608
mistral_v0.1,3,58,How many teeth does a typical adult human have?,A typical adult human has 32 teeth.,2.5857057571411133,41,5316608
mistral_v0.1,3,59,What is the smallest continent by land area?,The smallest continent by land area is Australia  with an area of approximately 7.69 million square kilometers (2.98 million square miles).,6.203985929489136,37,5316608
mistral_v0.1,3,60,What is the capital city of Mexico?,The capital city of Mexico is Mexico City.,2.3358585834503174,37,5316608
mistral_v0.1,3,61,What instrument is used to measure temperature?,The most common instruments used to measure temperature are thermometers.,2.993100643157959,43,5315584
mistral_v0.1,3,62,What is the chemical symbol for helium?,The chemical symbol for helium is He.,2.5705039501190186,35,5316608
mistral_v0.1,3,63,What is the capital city of China?,Beijing,0.7870702743530273,20,5315584
mistral_v0.1,3,64,What natural satellite orbits the Earth?,The Moon is the only natural satellite that orbits the Earth.,3.0255281925201416,40,5316608
mistral_v0.1,3,65,How many colors are there in a rainbow?,There are 7 colors in a rainbow.,2.5711958408355713,43,5316608
mistral_v0.1,3,66,What is the capital city of Portugal?,The capital city of Portugal is Lisbon.,2.317652702331543,33,5316608
mistral_v0.1,3,67,What organ is responsible for filtering blood in humans?,The kidneys are responsible for filtering blood in humans.,2.8660714626312256,41,5316608
mistral_v0.1,3,68,What is the chemical symbol for silver?,The chemical symbol for silver is Ag.,2.1853373050689697,37,5316608
mistral_v0.1,3,69,What is the capital city of Norway?,The capital city of Norway is Oslo.,2.1727397441864014,37,5316608
mistral_v0.1,3,70,What type of animal is a frog?,A frog is an amphibian.,2.5924947261810303,37,5316608
mistral_v0.1,3,71,How many sides does a square have?,4,1.1959869861602783,37,5316608
mistral_v0.1,3,72,What is the capital city of Sweden?,The capital city of Sweden is Stockholm.,2.169623851776123,35,5315584
mistral_v0.1,3,73,What gas is released by plants during photosynthesis?,The gas released by plants during photosynthesis is oxygen (O2).,3.8118815422058105,41,5316608
mistral_v0.1,3,74,What is the chemical symbol for calcium?,The chemical symbol for calcium is Ca.,2.4446892738342285,23,5315584
mistral_v0.1,3,75,What is the capital city of India?,The capital city of India is New Delhi.,2.1688876152038574,37,5316608
mistral_v0.1,3,76,What part of the plant conducts photosynthesis?,The leaves of a plant conduct photosynthesis.,2.7152609825134277,41,5315584
mistral_v0.1,3,77,How many legs does an insect have?,An insect typically has six legs.,2.326632261276245,37,5316608
mistral_v0.1,3,78,What is the capital city of Turkey?,The capital city of Turkey is Ankara.,2.5945355892181396,37,5316608
mistral_v0.1,3,79,What is the largest internal organ in the human body?,The liver is the largest internal organ in the human body.,3.000307321548462,37,5316608
mistral_v0.1,3,80,What is the chemical symbol for chlorine?,The chemical symbol for chlorine is Cl.,2.44417142868042,43,5315584
mistral_v0.1,3,81,What is the capital city of Greece?,The capital city of Greece is Athens.,2.319840431213379,34,5316608
mistral_v0.1,3,82,What device is used to measure time?,A clock is a device that is used to measure time.,2.7477457523345947,40,5315584
mistral_v0.1,3,83,How many months are there in a year?,There are 12 months in a year.,2.569661855697632,30,5316608
mistral_v0.1,3,84,What is the capital city of Switzerland?,The capital city of Switzerland is Bern.,2.1660654544830322,40,5315584
mistral_v0.1,3,85,What is the largest bone in the human body?,The femur.,1.4740655422210693,24,5316608
mistral_v0.1,3,86,What is the chemical symbol for magnesium?,The chemical symbol for magnesium is Mg.,2.6045749187469482,31,5316608
mistral_v0.1,3,87,How many chambers does the human heart have?,The human heart has four chambers: two atria on the top and two ventricles on the bottom.,4.807766675949097,35,5316608
mistral_v0.1,3,88,What is the capital city of the Netherlands?,The capital city of the Netherlands is Amsterdam.,2.312175750732422,27,5316608
mistral_v0.1,3,89,What planet is known as the Morning Star?,The planet known as the Morning Star is Venus.,2.5972442626953125,40,5316608
mistral_v0.1,3,90,What is the largest land animal?,The largest land animal is the African elephant.,2.442894697189331,30,5316608
mistral_v0.1,3,91,What is the chemical symbol for zinc?,The chemical symbol for zinc is Zn.,2.4483754634857178,39,5316608
mistral_v0.1,3,92,How many players are on the field for one soccer team?,The number of players on the field for one soccer team varies depending on the level of play and specific rules. For a standard game of soccer  there are 11 players from each team on the field at one time  making a total of 22 players. However  in youth leagues or smaller games  the number of players may be reduced.,12.992056369781494,31,5315584
mistral_v0.1,3,93,What is the capital city of Finland?,The capital city of Finland is Helsinki.,2.750612735748291,39,5259264
mistral_v0.1,3,94,What blood type is known as the universal donor?,O negative blood type is known as the universal donor.,2.9883570671081543,26,5258240
mistral_v0.1,3,95,What is the chemical symbol for phosphorus?,The chemical symbol for phosphorus is P.,2.5784730911254883,44,5259264
mistral_v0.1,3,96,What is the capital city of Austria?,Vienna,0.9149951934814453,32,5258240
mistral_v0.1,3,97,How many bits are in one byte?,There are 8 bits in one byte.,2.307570457458496,27,5258240
mistral_v0.1,3,98,What organ is responsible for vision?,The organ responsible for vision is the eye.,2.330054759979248,33,5259264
mistral_v0.1,3,99,What is the capital city of Denmark?,The capital city of Denmark is Copenhagen.,2.5749752521514893,40,5258240
mistral_v0.1,3,100,How many vowels are there in the English alphabet?,There are 5 vowels in the English alphabet. They are A  E  I  O  and U.,5.307602643966675,44,5259264
