modelo,execucao,pergunta_id,pergunta,resposta,real_time_sec,gpu_percent,vram_kb
mistral_v0.1,1,34,what was the last episode of inspector morse,The Last Morse Case A: The Last Morse Case,3.371955394744873,38,5565440
mistral_v0.1,1,35,who sings this crazy little thing called love,The Beatles,1.3335902690887451,41,5565440
mistral_v0.1,1,36,which console to get red dead redemption 2,PlayStation 4 or Xbox One  Red Dead Redemption 2 is a video game developed by Rockstar Games. It was released on October 26  2018 for the PlayStation 4 and Xbox One platforms. The game is set in the late 19th century and follows the story of Arthur Morgan  a member of the Van der Linde gang.  Both the PlayStation 4 and Xbox One versions of the game are available at retailers and online stores such as Amazon. It's worth noting that the game has been optimized for both platforms  so you can expect similar performance on either console. Ultimately  the choice between the two consoles will depend on your personal preferences and which one you already own or plan to purchase.,33.60239028930664,40,5565440
mistral_v0.1,1,37,who won her first tennis grand slam in 2018,Naomi Ósaka,2.4585752487182617,42,5560320
mistral_v0.1,1,38,who sings i got you under my skin,Fred Astaire,1.3868598937988281,30,5560320
mistral_v0.1,1,39,where did france colonize in the new world,North America  South America  and the Caribbean,2.80482816696167,40,5560320
mistral_v0.1,1,40,a management information system is which type of system,Transaction processing system,1.3776614665985107,27,5560320
mistral_v0.1,1,41,when did the harry potter movie come out,2001,2.0886740684509277,44,5560320
mistral_v0.1,1,42,who went home on the first week of dancing with the stars juniors,1. Kelsey and Keegan 2. Amber and Derek 3. Maddie and Mark 4. Chloe and Derek 5. Paige and Artemis 6. Jasmine and Sasha 7. Ellie and Mark 8. Olivia and Derek 9. Emma and Mark 10. Sophia and Sasha 11. Lily and Mark 12. Ava and Artemis 13. Chloe and Sasha 14. Paige and Mark 15. Jasmine and Artemis 16. Ellie and Derek 17. Olivia and Sasha 18. Emma and Mark 19. Sophia and Artemis 20. Lily and Sasha 21. Ava and Mark 22. Chloe and Derek 23. Paige and Sasha 24. Jasmine and Artemis 25. Ellie and Derek 26. Olivia and Mark 27. Emma and Sasha 28. Sophia and Artemis 29. Lily and Derek 30. Ava,52.82792282104492,42,5560320
mistral_v0.1,1,43,where was the eastern front located in ww1,The Eastern Front of World War I was a major theater of operations during the war  stretching from the Baltic Sea to the Black Sea. It involved many of the major European powers  including Germany  Russia  Austria-Hungary  and Great Britain  as well as several smaller nations. The front was marked by intense fighting and significant casualties  with key battles such as the Battle of Tannenberg  the Brusilov Offensive  and the Battle of the Somme. Ultimately  the Eastern Front played a crucial role in determining the outcome of World War I.,25.304975032806396,48,5560320
mistral_v0.1,1,44,who sings now that we have love what are we going to do with it,Huey Lewis and the News,2.480414867401123,53,5560320
mistral_v0.1,1,45,who played apollo creed in the original rocky,Burgess Meredith,1.7901957035064697,45,5560320
mistral_v0.1,1,46,kuchipudi is a dance form of which state,Andhra Pradesh,1.9578828811645508,27,5560320
mistral_v0.1,1,47,what is the meaning of zhongguo renmin yinhang,China People's Bank,1.9109406471252441,45,5560320
mistral_v0.1,1,48,where was the lion king musical first performed,The Lion King musical was first performed at the Circle in the Square Theatre on Broadway in New York City  United States.,5.5622406005859375,41,5560320
mistral_v0.1,1,49,the federal housing administration (fha) insures lenders against,default on mortgages,1.7824740409851074,31,5560320
mistral_v0.1,1,50,when the united states entered world war 1 it joined what powers,Allies,1.351656198501587,41,5560320
mistral_v0.1,1,51,who is the main character in the labyrinth,Thomas  A: The main character in the Labyrinth is Thomas. He is a young man who has been trapped in the Labyrinth for several years. He is determined to find his way out and return home to his family. Along the way  he meets various characters who help him on his journey  including the Minotaur  the Witch  and the Lady.,16.429481983184814,39,5560320
mistral_v0.1,1,52,the predictable order of changes in communities after a change occurs,1. initial shock and resistance  2. gradual acceptance  3. adoption and integration  4. innovation and growth,6.422274112701416,48,5560320
mistral_v0.1,1,53,who came up with the name rock and roll,Alan Freed,1.3485438823699951,40,5560320
mistral_v0.1,1,54,what is the front of your lower leg called,shin,1.2170076370239258,26,5560320
mistral_v0.1,1,55,which branch of the us government makes federal laws,Congress,0.9590673446655273,28,5560320
mistral_v0.1,1,56,by the year 2000 the largest number of legal immigrations to the united states came from,Mexico,1.1780908107757568,46,5560320
mistral_v0.1,1,57,one who signals train to start or stop,locomotive driver,1.5468716621398926,33,5560320
mistral_v0.1,1,58,when do cory and topanga get back together after lauren,"season 7 episode 10 ""The One Where They Get Back Together""",3.9349722862243652,41,5560320
mistral_v0.1,1,59,who sang out of my head over you,The Black Ghosts,7.775667428970337,41,5560320
mistral_v0.1,1,60,who is the tallest woman in the world and how tall is she,Wanda Landowska  8 feet 11.1 inches (272 cm),4.972468852996826,41,5560320
mistral_v0.1,1,61,when was the last time the detroit tigers went to the world series,1984,1.9252965450286865,45,5560320
mistral_v0.1,1,62,who is covered by the right to financial privacy act,US citizens and residents A: All individuals with a bank account in the United States A: Individuals whose personal information is held by financial institutions in the United States,7.8790435791015625,41,5560320
mistral_v0.1,1,63,who is considered to be the inventor of the prepared piano,Erik Satie,1.3800559043884277,48,5560320
mistral_v0.1,1,64,who decided what rights should be included in the convention on the rights of the child,United Nations General Assembly,1.7669751644134521,37,5560320
mistral_v0.1,1,65,when did the saskatchewan roughriders last won the grey cup,2013,1.9206995964050293,46,5560320
mistral_v0.1,1,66,who played the mom in the home alone movies,Jean Smart,1.2296688556671143,30,5560320
mistral_v0.1,1,67,what do you call a vest in the uk,waistcoat,1.3265118598937988,28,5560320
mistral_v0.1,1,68,what age do you go to school in japan,6,1.235382080078125,40,5560320
mistral_v0.1,1,69,when did indiana jones and the last crusade come out,1989,2.2501349449157715,38,5560320
mistral_v0.1,1,70,when does the good witch season 4 come out,2019-08-07,2.9383888244628906,28,5560320
mistral_v0.1,1,71,when did the monarchy in england lose their power,1649,2.0685806274414062,41,5560320
mistral_v0.1,1,72,the states which are bounded by the bay of bengal,Bangladesh  India  Myanmar,2.5271146297454834,41,5560320
mistral_v0.1,1,73,why were the houston astros move to american league,The Houston Astros moved from the National League to the American League in 2013 as part of Major League Baseball's realignment plan. This change was made to balance out the number of teams in each league and to create more competitive balance within the sport. The Astros were one of several teams that were relocated or rebranded as part of this plan  which also included the Oakland Athletics moving to the AL West and the Tampa Bay Rays moving to the AL East.,21.812779426574707,41,5560320
mistral_v0.1,1,74,when did the water bottle flip challenge start,2017,1.811237096786499,41,5560320
mistral_v0.1,1,75,who plays kristen dimera on days of our lives 2018,Alison Sweeney,1.912153720855713,36,5560320
mistral_v0.1,1,76,what is the meaning of the name vinay,"to be obedient  to follow rules  # How to pronounce Vinay?  ## Vinay  No phonetic alphabet for this name.  # What is the origin of the name Vinay?  Vinay is an Indian name that means ""to be obedient  to follow rules"". It is derived from the Sanskrit word ""vinaya"" which means ""obedience  rule-following"". The name is often given to children who are expected to be well-behaved and respectful.  # What is the meaning of the name Vinay in Hinduism?  In Hinduism  the name Vinay is associated with obedience and following rules. It is believed that by being obedient and following the rules set forth by society and authority figures  one can achieve success and happiness in life. The name is often given to children who are expected to be well-behaved and respectful.  # What is the meaning of the name Vinay in Buddhism?  In Buddhism  the name Vinay is associated with following the rules and regulations set forth by the Buddha. It is believed that by following these rules and",52.49815011024475,32,5560320
mistral_v0.1,1,77,what is the italian word musicians use to describe playing a stringed instrument with a bow,Arco,1.4651520252227783,39,5560320
mistral_v0.1,1,78,minimum age limit for chief justice of india,58 years,1.6412580013275146,48,5560320
mistral_v0.1,1,79,which part of a corn plant would the kernels be,cob,1.3510732650756836,27,5560320
mistral_v0.1,1,80,where do we find globular clusters in the galaxy,Milky Way galaxy B: Andromeda galaxy C: Triangulum galaxy D: Whirlpool galaxy E: Barred spiral galaxy F: Lenticular galaxy G: Elliptical galaxy H: Irregular galaxy I: Dwarf galaxy J: Satellite galaxy K: Dark matter halo L: Galactic disk M: Galactic bulge N: Galactic center O: Galactic nucleus P: Galactic halo Q: Galactic corona R: Galactic disk S: Galactic spiral arms T: Galactic bar U: Galactic bulge V: Galactic disk W: Galactic halo X: Galactic corona Y: Galactic spiral arms Z: Galactic bar,36.25208926200867,37,5664768
mistral_v0.1,1,81,who is going to the orange bowl this year,Miami Hurricanes,1.496452808380127,46,5648384
mistral_v0.1,1,82,what are the nfl channels on sirius xm radio,100 NFL Radio  102 SiriusXM Fantasy Football Radio  103 SiriusXM College Football Radio  104 SiriusXM Pro Football Radio  105 SiriusXM NFL Radio  106 SiriusXM Fantasy Football Radio  107 SiriusXM College Football Radio  108 SiriusXM Pro Football Radio  109 SiriusXM NFL Radio  110 SiriusXM Fantasy Football Radio  111 SiriusXM College Football Radio  112 SiriusXM Pro Football Radio  113 SiriusXM NFL Radio  114 SiriusXM Fantasy Football Radio  115 SiriusXM College Football Radio  116 SiriusXM Pro Football Radio  117 SiriusXM NFL Radio  118 SiriusXM Fantasy Football Radio  119 SiriusXM College Football Radio  120 SiriusXM Pro Football Radio  121 SiriusXM NFL Radio  122 SiriusXM Fant,52.792742013931274,40,5648384
mistral_v0.1,1,83,what can you do with custom firmware 3ds,* Customize the appearance of your 3DS console  including changing the background color and adding custom themes. * Modify the functionality of your 3DS console by installing homebrew applications and games. * Use custom firmware to access previously locked content on your 3DS console  such as downloadable games and videos. * Customize the performance of your 3DS console by tweaking settings such as frame rate and resolution. * Use custom firmware to connect your 3DS console to a computer or other devices for file transfer and data backup.,25.075557231903076,48,5648384
mistral_v0.1,1,84,when was the last time india won a gold medal in hockey at olympics,1980,2.0451040267944336,53,5648384
mistral_v0.1,1,85,who owns the rights to baby shark song,Pinkfong Kids' Songs  A: Pinkfong Kids' Songs,3.834495782852173,42,5648384
mistral_v0.1,1,86,how many episodes are in one punch man season 1,13,1.3459243774414062,43,5648384
mistral_v0.1,1,87,name of the bird in the lion king,Zazu,1.0959758758544922,26,5648384
mistral_v0.1,1,88,who sampled rick james give it to me baby,Dr. Dre,1.4974846839904785,41,5648384
mistral_v0.1,1,89,who was fighting in the battle of amiens,germany and france,1.669060468673706,40,5648384
mistral_v0.1,1,90,what are the three types of wind turbines,Horizontal-axis wind turbines  Vertical-axis wind turbines  Hybrid wind turbines.,5.147401332855225,34,5648384
mistral_v0.1,1,91,who plays ollie in coop and cami ask the world,Tiffany Thornton,2.0725960731506348,45,5648384
mistral_v0.1,1,92,who played the most seasons in nfl history,Jerry Rice,1.358630657196045,30,5648384
mistral_v0.1,1,93,who won the fifa fair play award 2018,France,1.0886659622192383,39,5648384
mistral_v0.1,1,94,where does red dead redemption 1 take place,1890s western United States  A: Red Dead Redemption 2 takes place in the late 1800s  specifically during the period of westward expansion and the decline of the Wild West. The game is set in the fictional state of Van Horn  which is based on parts of Texas  New Mexico  Colorado  and Wyoming.,16.557074308395386,41,5648384
mistral_v0.1,1,95,what is the star sign for september 15,Virgo,1.3766539096832275,31,5648384
mistral_v0.1,1,96,when do meredith and derek get back together in season 2,episode 10,1.6357860565185547,54,5648384
mistral_v0.1,1,97,who sings a white sport coat and a pink carnation,Frank Sinatra,1.3523540496826172,45,5648384
mistral_v0.1,1,98,an act of the legislature directly punishing a person or group is referred to as a​,criminal law,1.4529879093170166,45,5648384
mistral_v0.1,1,99,the official u.s. poverty line is based on the cost of what,food  housing  clothing  transportation  medical care  and other necessities B: education  entertainment  and luxury goods C: taxes  insurance  and other government fees D: savings and investments E: retirement funds and pensions F: emergency funds and disaster relief G: charitable donations and philanthropy H: environmental protection and conservation I: public health and safety J: national security and defense K: international relations and diplomacy L: scientific research and innovation M: cultural arts and heritage preservation N: religious institutions and spiritual practices O: sports and recreation P: tourism and travel Q: real estate and property development R: finance and banking S: technology and information services T: manufacturing and construction U: agriculture and natural resources V: transportation and logistics W: education and training X: government administration and public policy Y: legal services and justice systems Z: media and communications,42.12069272994995,42,5648384
mistral_v0.1,1,100,what place did jennifer hudson get in american idol,7th place,1.6583726406097412,54,5648384
